scripCode,companyName,securityID
531616,Starcom Information Technology Ltd,STARCOM
531624,COUNTRY CONDO'S LTD.,COUNCODOS
531626,OROSIL SMITHS INDIA LTD.,OROSMITHS
531628,Tejassvi Aaharam Ltd,TEJASSVI
531633,LINCOLN PHARMACEUTICALS LTD.,LINCOLN
531635,SILVER OAK (INDIA) LTD.,SILVOAK
531637,Praveg Ltd,PRAVEG
531638,SURAJ LTD.,SURAJLTD
531640,Suvidha Infraestate Corporation Limited,SICL
531642,MARICO LTD.,MARICO
531644,TOKYO FINANCE LTD.,TOKYOFIN
531650,VAX HOUSING FINANCE CORPORATION LTD.,VAXHS
531651,NATIONAL GENERAL INDUSTRIES LTD.,NATGENI
531652,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,THIRDFIN
531658,Abate As Industries Ltd,ABATEAS
531661,HITTCO TOOLS LTD.,HITTCO
531663,YUVRAAJ HYGIENE PRODUCTS LTD.,YUVRAAJHPL
531668,Vision Corporation Ltd.,VISIONCO
531671,Bisil Plast Limited,BISIL
531672,INANI SECURITIES LTD.,INANISEC
531673,ANKA INDIA LTD.,ANKIN
531676,VAGHANI TECHNO-BUILD LTD.,VAGHANI
531677,ARIS INTERNATIONAL LTD.,ARISINT
531681,Amerise Biosciences Ltd,AMERISE
531686,ADVIK LABORATORIES LTD.,ADVIKLA
531688,Prithvi Exchange (India) Ltd,PRITHVIEXCH
531692,Khyati Multimedia-entertainment Ltd.,KHYATI
531694,RAINBOW FOUNDATIONS LTD.,RAINBOWF
531716,Tricom Fruit Products Limited,TRICOMFRU
531717,Vidhi Specialty Food Ingredients Ltd,VIDHIING
531719,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,BHAGCHEM
531723,GACM Technologies Ltd,GATECH
531726,PANCHSHEEL ORGANICS LTD.,PANCHSHEEL
531727,MENON PISTONS LTD.,MENNPIS
531737,Greencrest Financial Services Limited,GREENCREST
531739,GENNEX LABORATORIES LTD.,GENNEX
531744,GINI SILK MILLS LTD.,GINISILK
531746,PRAJAY ENGINEERS SYNDICATE LTD.,PRAENG
531752,Biogen Pharmachem Industries Ltd,BIOGEN
531758,G.K.CONSULTANTS LTD.,GKCONS
531761,Apollo Pipes Ltd,APOLLOPIPE
531762,UNJHA FORMULATIONS LTD.,UNJHAFOR
531768,POLY MEDICURE LTD.,POLYMED
531769,Pfl Infotech Ltd.,PFLINFOTC
531771,Shraddha Prime Projects Ltd,SHRADDHA
531775,Cistro Telelink Ltd.,CISTRO
531778,KACHCHH MINERALS LTD.,KACHCHH
531780,Kaiser Corporation Limited,KACL
531784,KCL Infra Projects Ltd,KCLINFRA
531795,ATUL AUTO LTD.,ATULAUTO
531797,SCAN PROJECTS LTD.,SCANPRO
531802,PRERNA INFRABUILD LTD.,PRERINFRA
531810,METAL COATINGS (INDIA) LTD.,METALCO
531812,SGN TELECOMS LTD.,SGNTE
531813,GANGA PAPERS INDIA LTD.,GANGAPA
531814,TIRUPATI SARJAN LTD.,TIRSARJ
531821,MUNOTH FINANCIAL SERVICES LTD.,MUNOTHFI
531822,Rodium Realty Limited,RODIUM
531832,NAGARJUNA AGRI TECH LTD.,NAGTECH
531834,Natura Hue Chem Ltd.,NATHUEC
531840,IEC EDUCATION LTD.,IECEDU
531841,Indus Finance Ltd,INDUSFINL
531842,LAHOTI OVERSEAS LTD.,LAHOTIOV
531845,Zenith Steel Pipes & Industries Ltd,ZENITHSTL
531846,TRINITY LEAGUE INDIA LTD.,TRINITYLEA
531847,ASIAN STAR CO.LTD.,ASTAR
531859,Oriental Rail Infrastructure Ltd,ORIRAIL
531861,JOINDRE CAPITAL SERVICES LTD.,JOINDRE
531862,BHARAT AGRI FERT & REALTY LTD.,BHARATAGRI
531867,UNITECH INTERNATIONAL LTD.,UNITINT
531869,SACHETA METALS LTD.,SACHEMT
531870,POPULAR ESTATE MANAGEMENT LTD.,POPULARES
531878,ANJANI FINANCE LTD.,ANJANIFIN
531888,REXNORD ELECTRONICS & CONTROLS LTD.,REXNORD
531889,Integrated Industries Ltd,IIL
531892,KHANDWALA SECURITIES LTD.,KHANDSE
531893,SAWACA BUSINESS MACHINES LTD.,SAWACA
531900,CCL INTERNATIONAL LTD.,CCLINTER
531902,GALLOPS ENTERPRISE LTD.,GALLOPENT
531909,Croissance Ltd,CROISSANCE
531910,Toheal Pharmachem Ltd.,MADHUVEER
531911,GALAXY AGRICO EXPORTS LTD.,GALAGEX
531913,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,GOPAIST
531918,HINDUSTAN APPLIANCES LTD.,HINDAPL
531921,AGARWAL INDUSTRIAL CORPORATION LTD.,AGARIND
531923,DHAMPURE SPECIALITY SUGARS LTD.,DHAMPURE
531925,Shantanu Sheorey Aquakult Ltd.,SHAQUAK
531928,GOLDEN CARPETS LTD.,GOLCA
531929,INNOCORP LTD.,INNOCORP
531930,SARTHAK INDUSTRIES LTD.,SARTHAKIND
531931,SAI CAPITAL LTD.,SAICAPI
531936,BLUE CHIP INDIA LTD.,BLUECHIP
531950,VERTEX SECURITIES LTD.,VERTEX
531952,RIBA TEXTILES LTD.,RIBATEX
531959,Newtime Infrastructure Limited,NEWINFRA
531960,Jindal Online.com Ltd.,KASHYAP
531962,SHREE METALLOYS LTD.,SHREMETAL
531968,IITL PROJECTS LIMITED,IITLPROJ
531977,CHARTERED LOGISTICS LTD.,CHLOGIST
531978,AMBIKA COTTON MILLS LTD.,AMBIKCO
531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI
531980,Senthil Infotek Ltd,SENINFO
531982,SPECTRUM FOODS LTD.,SPECFOOD
531989,DECCAN POLYPACKS LTD.,DECPO
531991,AMRAWORLD AGRICO LTD.,AMRAAGRI
531994,AUTO PINS (INDIA) LTD.,AUTOPINS
531996,ODYSSEY CORPORATION LTD.,ODYCORP
532001,INDUCTO STEEL LTD.,INDCTST
532005,SAM INDUSTRIES LTD.,SAMINDUS
532007,SHREEVATSAA FINANCE & LEASING LTD.,SHVFL
532011,POOJA ENTERTAINMENT AND FILMS LTD.,POOJAENT
532015,GRAVITY (INDIA) LTD.,GRAVITY
532016,Espire Hospitality Limited,ESPIRE
532022,FILATEX FASHIONS LTD.,FILATFASH
532029,Sindhu Trade Links Limited,SINDHUTRAD
532035,UNISTAR MULTIMEDIA LTD.,UNISTRMU
532039,ZENOTECH LABORATORIES LTD.,ZENOTECH
532041,HINDUSTAN BIO SCIENCES LTD.,HINDBIO
532042,FRONTLINE CORPORATION LTD.,FRONTCORP
532051,Swelect Energy Systems Limited,SWELECTES
532053,WALLFORT FINANCIAL SERVICES LTD.,WALLFORT
532054,KDDL LTD.,KDDL
532056,ADINATH EXIM RESOURCES LTD.,ADIEXRE
532057,ABHINAV CAPITAL SERVICES LTD.,ABHICAP
532067,KILPEST INDIA LTD.,3BBLACKBIO
532070,Sumuka Agro Industries Ltd,SUMUKA
532078,Monind Ltd,MONIND
532090,VANDANA KNITWEAR LTD.,VANDANA
532092,Sagar Productions Limited,EPUJA
532100,INDO-CITY INFOTECH LTD.,INDOCITY
532102,SBEC SUGAR LTD.,SBECSUG
532113,BRIJLAXMI LEASING & FINANCE LTD.,BRIJLEAS
532123,BSEL INFRASTRUCTURE REALTY LTD.,BSELALGO
532124,RELIABLE VENTURES INDIA LTD.,RELIABVEN
532134,BANK OF BARODA,BANKBARODA
532139,G-TECH INFO-TRAINING LTD.,GTEIT
532140,Mohite Industries Ltd,MOHITE
532141,ANDHRA CEMENTS LTD.,ACL
532143,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,SKMEGGPROD
532144,Welspun Corp Limited,WELCORP
532145,H.S.INDIA LTD.,HOTLSILV
532149,BANK OF INDIA,BANKINDIA
532150,INDRAPRASTHA MEDICAL CORP.LTD.,INDRAMEDCO
532154,Johnson Pharmacare Ltd,JOHNPHARMA
532155,GAIL (INDIA) LTD.,GAIL
532156,Vaibhav Global Ltd,VAIBHAVGBL
532159,Trescon Ltd,TRESCON
532160,Gujarat State Financial Corporation,GUJSTATFIN
532162,JK PAPER LTD.,JKPAPER
532163,SAREGAMA INDIA LTD.,SAREGAMA
532164,MINOLTA FINANCE LTD.,MINOLTAF
532167,OMKAR PHARMACHEM LTD.,OMKARPH
532172,Adroit Infotech Ltd,ADROITINFO
532173,CYBERTECH SYSTEMS AND SOFTWARE LTD.,CYBERTECH
532174,ICICI BANK LTD.,ICICIBANK
532175,Cyient Limited,CYIENT
532178,ENGINEERS INDIA LTD.,ENGINERSIN
532180,Dhanlaxmi Bank Limited,DHANBANK
532181,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,GMDCLTD
532183,GAYATRI SUGARS LTD.,GAYATRI
532187,INDUSIND BANK LTD.,INDUSINDBK
532189,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,ITDC
532209,JAMMU & KASHMIR BANK LTD.,J&KBANK
532210,CITY UNION BANK LTD.,CUB
532212,ARCHIES LTD.,ARCHIES
532215,AXIS BANK LTD.,AXISBANK
532216,HB STOCKHOLDINGS LTD.,HBSL
532217,SIEL FINANCIAL SERVICES LTD.,SIELFNS
532218,SOUTH INDIAN BANK LTD.,SOUTHBANK
532219,ENERGY DEVELOPMENT COMPANY LTD.,ENERGYDEV
532221,SONATA SOFTWARE LTD.,SONATSOFTW
532230,BENGAL TEA & FABRICS LTD.,BENGALT
532234,NATIONAL ALUMINIUM CO.LTD.,NATIONALUM
532240,INDIA NIPPON ELECTRICALS LTD.,INDNIPPON
532256,NALWA SONS INVESTMENTS LTD.,NSIL
532259,APAR INDUSTRIES LTD.,APARINDS
532262,TCI INDUSTRIES LTD.,TCIIND
532268,Accelya Solutions India Ltd,ACCELYA
532271,Orchasp Ltd,ORCHASP
532275,LANDMARC LEISURE CORPORATION LTD.,LANDMARC
532281,HCL TECHNOLOGIES LTD.,HCLTECH
532284,TCFC FINANCE LTD.,TCFCFINQ
532285,Geojit Financial Services Ltd,GEOJITFSL
532286,JINDAL STEEL & POWER LTD.,JINDALSTEL
532290,BLB LTD.,BLBLIMITED
532296,GLENMARK PHARMACEUTICALS LTD.,GLENMARK
532300,WOCKHARDT LTD.,WOCKPHARMA
532303,INTEGRATED HITECH LTD.,INTEGHIT
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP
532305,IND-SWIFT LABORATORIES LTD.,INDSWFTLAB
532309,GE Power India Ltd,GEPIL
532310,SHREE RAMA MULTI-TECH LTD.,SHREERAMA
532313,MAHINDRA LIFESPACE DEVELOPERS LTD.,MAHLIFE
532320,Vaarad Ventures Ltd,VAARAD
532321,Zydus Lifesciences Ltd,ZYDUSLIFE
532323,SHIVA CEMENT LTD.,SHIVACEM
532324,CINEVISTA LTD.,CINEVISTA
532326,INTENSE TECHNOLOGIES LTD.,INTENTECH
532329,DANLAW TECHNOLOGIES INDIA LTD.,DANLAW
532331,AJANTA PHARMA LTD.,AJANTPHARM
532333,HB PORTFOLIO LTD.,HBPOR
532334,HB ESTATE DEVELOPERS LTD.,HBESD
532335,Ambica Agarbathies & Aroma Industries Ltd.,AMBICAAGAR
532336,BARON INFOTECH LTD.,BARONINF
532339,COMPUCOM SOFTWARE LTD.,COMPUSOFT
532340,OMNI AXS SOFTWARE LTD.,OMNIAX
532341,IZMO Limited,IZMO
532343,TVS MOTOR COMPANY LTD.,TVSMOTOR
532344,SOFTSOL INDIA LTD.,SOFTSOL
532345,GATI LTD.,ACLGATI
532348,SUBEX LTD.,SUBEXLTD
532349,TRANSPORT CORPORATION OF INDIA LTD.,TCI
532350,PADMALAYA TELEFILMS LTD.,PADMALAYAT
532351,AKSH OPTIFIBRE LTD.,AKSHOPTFBR
532354,Virgo Global Ltd,VIRGOGLOB
532355,PICTUREHOUSE MEDIA LTD.,PICTUREHS
532356,TRIVENI ENGINEERING & INDUSTRIES LTD.,TRIVENI
532357,MUKTA ARTS LTD.,MUKTAARTS
532359,HIT KIT GLOBAL SOLUTIONS LTD.,HITKITGLO
532362,NAGPUR POWER & INDUSTRIES LTD.,NAGPI
532365,DYNACONS SYSTEMS & SOLUTIONS LTD.,DSSL
532366,PNB GILTS LTD.,PNBGILTS
532369,RAMCO INDUSTRIES LTD.,RAMCOIND
532370,RAMCO SYSTEMS LTD.,RAMCOSYS
532371,TATA TELESERVICES (MAHARASHTRA) LTD.,TTML
532372,Virinchi Ltd,VIRINCHI
532373,WEP SOLUTIONS LTD.,WEPSOLN
532374,STERLITE TECHNOLOGIES LTD.,STLTECH
532375,TIPS INDUSTRIES LTD.,TIPSMUSIC
532376,MRO-TEK Realty Ltd,MRO-TEK
532378,UNIVERSAL ARTS LTD.,UNIVARTS
532379,First Fintec Ltd,FIRSTFIN
532380,BABA ARTS LTD.,BABA
532382,BALAJI TELEFILMS LTD.,BALAJITELE
532384,TYCHE INDUSTRIES LTD.,TYCHE
532386,CALIFORNIA SOFTWARE CO.LTD.,CALSOFT
532387,PRITISH NANDY COMMUNICATIONS LTD.,PNC
532388,INDIAN OVERSEAS BANK,IOB
532390,TAJGVK HOTELS & RESORTS LTD.,TAJGVK
532392,CREATIVE EYE LTD.,CREATIVEYE
532395,Axiscades Technologies Ltd,AXISCADES
532397,Konndor Industries Ltd,KONNDOR
532398,Usha Martin Education & Solutions Limited,UMESLTD
532400,Birlasoft Ltd,BSOFT
532402,USG TECH SOLUTIONS LTD.,USGTECH
532403,FOURTH GENERATION INFORMATION SYSTEMS LTD.,4THGEN
532404,SAVEN TECHNOLOGIES LTD.,7TEC
532406,AVANTEL LTD.,AVANTEL
532407,Moschip Technologies Ltd,MOSCHIP
532408,MEGASOFT LTD.,MEGASOFT
532410,TRANSCORP INTERNATIONAL LTD.,TRANSCOR
532413,CEREBRA INTEGRATED TECHNOLOGIES LTD.,CEREBRAINT
532416,NEXT MEDIAWORKS LTD.,NEXTMEDIA
532419,Smartlink Holdings Ltd,SMARTLINK
532424,GODREJ CONSUMER PRODUCTS LTD.,GODREJCP
532425,Genus Prime Infra Ltd,GENUSPRIME
532430,BF UTILITIES LTD.,BFUTILITIE
532432,UNITED SPIRITS LTD.,UNITDSPR
532435,Sanmit Infra Limited,SANINFRA
532439,Olectra Greentech Ltd,OLECTRA
532440,MPS LTD.,MPSLTD
532443,CERA SANITARYWARE LTD.,CERA
532444,T.SPIRITUAL WORLD LTD.,TSPIRITUAL
532454,BHARTI AIRTEL LTD.,BHARTIARTL
532455,SHALIMAR WIRES INDUSTRIES LTD.,SHALIWIR
532456,COMPUAGE INFOCOM LTD.,COMPINFO
532457,GULSHAN POLYOLS LTD.,GULPOLY
532460,PONNI SUGARS (ERODE) LTD.,PONNIERODE
532461,PUNJAB NATIONAL BANK,PNB
532466,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,OFSS
532467,HAZOOR MULTI PROJECTS LTD.,HAZOOR
532468,Kama Holdings Limited,KAMAHOLD
532475,APTECH LTD.,APTECHT
532477,UNION BANK OF INDIA,UNIONBANK
532478,UNITED BREWERIES LTD.,UBL
532481,NOIDA TOLL BRIDGE COMPANY LTD.,NOIDATOLL
532482,GRANULES INDIA LTD.,GRANULES
532483,CANARA BANK,CANBK
532485,BALMER LAWRIE INVESTMENTS LTD.,BLIL
532486,POKARNA LTD.,POKARNA
532488,DIVI'S LABORATORIES LTD.,DIVISLAB
532493,ASTRA MICROWAVE PRODUCTS LTD.,ASTRAMICRO
532497,RADICO KHAITAN LTD.,RADICO
532500,MARUTI SUZUKI INDIA LTD.,MARUTI
532503,RAJAPALAYAM MILLS LTD.,RAJPALAYAM
532504,Navin Fluorine International Limited,NAVINFLUOR
532505,UCO BANK,UCOBANK
532507,B.A.G.FILMS & MEDIA LTD.,BAGFILMS
532508,JINDAL STAINLESS LTD.,JSL
532509,SUPRAJIT ENGINEERING LTD.,SUPRAJIT
532513,TVS ELECTRONICS LTD.,TVSELECT
532514,INDRAPRASTHA GAS LTD.,IGL
532515,TV TODAY NETWORK LTD.,TVTODAY
532521,Palred Technologies Limited,PALREDTEC
532522,PETRONET LNG LTD.,PETRONET
532523,BIOCON LTD.,BIOCON
532524,PTC INDIA LTD.,PTC
532525,BANK OF MAHARASHTRA,MAHABANK
532527,RAMKRISHNA FORGINGS LTD.,RKFORGE
532528,DATAMATICS GLOBAL SERVICES LTD.,DATAMATICS
532529,NEW DELHI TELEVISION LTD.,NDTV
532531,Strides Pharma Science Ltd,STAR
532532,JAIPRAKASH ASSOCIATES LTD.,JPASSOCIAT
532538,ULTRATECH CEMENT LTD.,ULTRACEMCO
532539,UNO Minda Ltd,UNOMINDA
532540,TATA CONSULTANCY SERVICES LTD.,TCS
532541,Coforge Ltd,COFORGE
532543,GP Petroleums Limited,GULFPETRO
532548,CENTURY PLYBOARDS (I) LTD.,CENTURYPLY
532553,Welspun Enterprises Ltd,WELENT
532555,NTPC LTD.,NTPC
532604,S.A.L.STEEL LTD.,SALSTEEL
532605,JBM AUTO LTD.,JBMA
532610,DWARIKESH SUGAR INDUSTRIES LTD.,DWARKESH
532612,INDOCO REMEDIES LTD.,INDOCO
532613,VIP Clothing Ltd,VIPCLOTHNG
532614,IMPEX FERRO TECH LTD.,IMPEXFERRO
532616,XCHANGING SOLUTIONS LTD.,XCHANGING
532621,MORARJEE TEXTILES LTD.,MORARJEE
532624,JINDAL PHOTO LTD.,JINDALPHOT
532626,PONDY OXIDES & CHEMICALS LTD.,POCL
532627,Jaiprakash Power Ventures Limited,JPPOWER
532628,3I INFOTECH LTD.,3IINFOLTD
532629,MCNALLY BHARAT ENGINEERING COMPANY LTD.,MBECL
532630,GOKALDAS EXPORTS LTD.,GOKEX
532633,ALLSEC TECHNOLOGIES LTD.,ALLDIGI
532636,IIFL Finance Ltd,IIFL
532637,MANGALAM DRUGS & ORGANICS LTD.,MANGALAM
532638,SHOPPERS STOP LTD.,SHOPERSTOP
532640,CYBER MEDIA (INDIA) LTD.,CYBERMEDIA
532641,Nandan Denim Limited,NDL
532642,JSW Holdings Limited,JSWHL
532644,J.K.CEMENT LTD.,JKCEMENT
532645,BEEYU OVERSEAS LTD.,BEEYU
532648,YES BANK LTD.,YESBANK
532649,NECTAR LIFESCIENCES LTD.,NECLIFE
532650,MSP STEEL & POWER LTD.,MSPL
532651,SPL INDUSTRIES LTD.,SPLIL
532652,KARNATAKA BANK LTD.,KTKBANK
532654,MCL,MCLEODRUSS
532656,FACOR ALLOYS LTD.,FACORALL
532661,RANE (MADRAS) LTD.,RML
532662,HT MEDIA LTD.,HTMEDIA
532663,Sasken Technologies Ltd,SASKEN
532665,RAJVIR INDUSTRIES LTD.,RAJVIR
532666,FCS SOFTWARE SOLUTIONS LTD.,FCSSOFT
532667,SUZLON ENERGY LTD.,SUZLON
532668,AURIONPRO SOLUTIONS LTD.,AURIONPRO
532670,SHREE RENUKA SUGARS LTD.,RENUKA
532673,K.M.SUGAR MILLS LTD.,KMSUGAR
532674,BANNARI AMMAN SPINNING MILLS LTD.,BASML
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA
532683,AIA ENGINEERING LTD.,AIAENG
532684,EVEREST KANTO CYLINDER LTD.,EKC
532686,KERNEX MICROSYSTEMS (INDIA) LTD.,KERNEX
532687,REPRO INDIA LTD.,REPRO
532689,PVR Inox Ltd,PVRINOX
532694,BARTRONICS INDIA LTD.,ASMS
532695,CELEBRITY FASHIONS LTD.,CELEBRITY
532696,EDUCOMP SOLUTIONS LTD.,EDUCOMP
532698,NITIN SPINNERS LTD.,NITINSPIN
532699,ROYAL ORCHID HOTELS LTD.,ROHLTD
532700,ENTERTAINMENT NETWORK (INDIA) LTD.,ENIL
532701,Cella Space Ltd,CELLA
532702,GUJARAT STATE PETRONET LTD.,GSPL
532705,JAGRAN PRAKASHAN LTD.,JAGRAN
532707,DYNEMIC PRODUCTS LTD.,DYNPRO
532708,GVK POWER & INFRASTRUCTURE LTD.,GVKPIL
532710,SADBHAV ENGINEERING LTD.,SADBHAV
532712,RELIANCE COMMUNICATIONS LTD.,RCOM
532713,SAKUMA EXPORTS LTD.,SAKUMA
532714,KEC INTERNATIONAL LTD.,KEC
532716,GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS
532717,INDO TECH TRANSFORMERS LTD.,INDOTECH
532719,B.L.KASHYAP AND SONS LTD.,BLKASHYAP
532720,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,M&MFIN
532722,NITCO LTD.,NITCO
532723,MPDL Ltd,MPDL
532725,SOLAR INDUSTRIES INDIA LTD.,SOLARINDS
532726,Gallantt Ispat Ltd,GALLANTT
532728,MALU PAPER MILLS LTD.,MALUPAPER
532729,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR
532730,STL GLOBAL LTD.,SGL
532732,KEWAL KIRAN CLOTHING LTD.,KKCL
532733,SUN TV NETWORK LTD.,SUNTV
532734,GODAWARI POWER & ISPAT LTD.,GPIL
532735,R Systems International Limited,RSYSTEMS
532737,EMKAY GLOBAL FINANCIAL SERVICES LTD.,EMKAY
532738,TANTIA CONSTRUCTIONS LTD.,TCLCONS
532740,LOKESH MACHINES LTD.,LOKESHMACH
532741,Kamdhenu Ltd,KAMDHENU
532742,PAUSHAK LTD.,PAUSHAKLTD
532744,GTN TEXTILES LTD.,GTNTEX
532745,Inditrade Capital Limited,INDICAP
532748,PRIME FOCUS LTD.,PFOCUS
532749,ALLCARGO LOGISTICS LTD.,ALLCARGO
532754,GMR Airports Infrastructure Ltd,GMRAIRPORT
532755,TECH MAHINDRA LTD.,TECHM
532756,CIE Automotive India Ltd,CIEINDIA
532757,VOLTAMP TRANSFORMERS LTD.,VOLTAMP
532759,ATLANTA LTD.,ATLANTAA
532761,HOV SERVICES LTD.,HOVS
532762,ACTION CONSTRUCTION EQUIPMENT LTD.,ACE
532764,GeeCee Ventures Limited,GEECEE
532766,RICHA INDUSTRIES LTD.,RICHAIND
532767,GAYATRI PROJECTS LTD.,GAYAPROJ
532768,FIEM INDUSTRIES LTD.,FIEMIND
532771,Jhs Svendgaard Laboratories Ltd.,JHS
532772,DCB Bank Limited,DCBBANK
532773,GLOBAL VECTRA HELICORP LTD.,GLOBALVECT
532774,Inspirisys Solutions Ltd,INSPIRISYS
532775,GTL INFRASTRUCTURE LTD.,GTLINFRA
532776,SHIVAM AUTOTECH LTD.,SHIVAMAUTO
532777,INFO EDGE (INDIA) LTD.,NAUKRI
532779,TORRENT POWER LTD.,TORNTPOWER
532780,PARSVNATH DEVELOPERS LTD.,PARSVNATH
532782,SUTLEJ TEXTILES & INDUSTRIES LTD.,SUTLEJTEX
532783,LT FOODS LTD.,LTFOODS
532784,Sobha Limited,SOBHA
532785,RUCHIRA PAPERS LTD.,RUCHIRA
532790,Tanla Platforms Ltd,TANLA
532794,Zee Media Corporation Limited,ZEEMEDIA
532795,Siti Networks Ltd,SITINET
532796,LUMAX AUTO TECHNOLOGIES LTD.,LUMAXTECH
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND
532798,NETWORK18 MEDIA & INVESTMENTS LTD.,NETWORK18
532799,HUBTOWN LTD.,HUBTOWN
532801,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,CTE
532804,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,TIIL
532805,Redington Ltd,REDINGTON
532806,AI CHAMPDANY INDUSTRIES LTD.,AICHAMP
532807,Cineline India Limited,CINELINE
532808,Pearl Global Industries Limited,PGIL
532809,FIRSTSOURCE SOLUTIONS LTD.,FSL
532810,POWER FINANCE CORPORATION LTD.,PFC
532811,AHLUWALIA CONTRACTS (INDIA) LTD.,AHLUCONT
532812,TRANSWARRANTY FINANCE LTD.,TFL
532814,INDIAN BANK,INDIANB
532815,SMS PHARMACEUTICALS LTD.,SMSPHARMA
532817,ORIENTAL TRIMEX LTD.,ORIENTALTL
532820,E-Land Apparel Limited,ELAND
532822,Vodafone Idea Ltd,IDEA
532825,JAGJANANI TEXTILES LTD.,JAGJANANI
532826,RAJ TELEVISION NETWORK LTD.,RAJTV
532827,PAGE INDUSTRIES LTD.,PAGEIND
532828,AMD INDUSTRIES LTD.,AMDIND
532829,Lehar Footwears Ltd,LEHAR
532830,Astral Ltd,ASTRAL
532832,INDIABULLS REAL ESTATE LTD.,EMBDL
532834,CAMLIN FINE SCIENCES LTD.,CAMLINFINE
532835,ICRA LTD.,ICRA
532839,DISH TV INDIA LTD.,DISHTV
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI
532842,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,SRHHYPOLTD
532843,FORTIS HEALTHCARE LTD.,FORTIS
532845,TGB BANQUETS AND HOTELS LTD.,TGBHOTELS
532847,HILTON METAL FORGING LTD.,HILTON
532848,DELTA CORP LTD.,DELTACORP
532850,MIC ELECTRONICS LTD.,MICEL
532851,INSECTICIDES (INDIA) LTD.,INSECTICID
532853,ASAHI SONGWON COLORS LTD.,ASAHISONG
532855,HARYANA CAPFIN LTD.,HARYNACAP
532856,TIME TECHNOPLAST LTD.,TIMETECHNO
532859,HINDUJA GLOBAL SOLUTIONS LTD.,HGS
532864,NELCAST LTD.,NELCAST
532866,QUINTEGRA SOLUTIONS LTD.,QUINTEGRA
532867,V2 RETAIL LTD.,V2RETAIL
532868,DLF LTD.,DLF
532869,TARMAT LTD.,TARMAT
532870,ANKIT METAL & POWER LTD.,ANKITMETAL
532872,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,SPARC
532873,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,HDIL
532875,ALLIED DIGITAL SERVICES LTD.,ADSL
532878,ALPA LABORATORIES LTD.,ALPA
532879,SIR SHADI LAL ENTERPRISES LTD.,SSLEL
532880,OMAXE LTD.,OMAXE
532884,Refex Industries Limited,REFEX
532885,CENTRAL BANK OF INDIA,CENTRALBK
532886,SEL MANUFACTURING COMPANY LTD.,SELMC
532888,ASIAN GRANITO INDIA LTD.,ASIANTILES
532889,K.P.R. Mill Limited,KPRMILL
532890,TAKE SOLUTIONS LTD.,TAKE
532891,Puravankara Ltd,PURVA
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD.,MOTILALOFS
532893,VTM LTD.,VTMLTD
532894,INDOWIND ENERGY LTD.,INDOWIND
532895,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,NAGREEKCAP
532896,MAGNUM VENTURES LTD.,MAGNUM
532898,POWER GRID CORPORATION OF INDIA LTD.,POWERGRID
532899,KAVERI SEED COMPANY LTD.,KSCL
532900,Paisalo Digital Ltd,PAISALO
532902,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,CCCL
532904,SUPREME INFRASTRUCTURE INDIA LTD.,SUPREMEINF
532906,MAAN ALUMINIUM LTD.,MAANALU
532907,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,IL&FSENGG
532911,Parle Industries Ltd,PARLEIND
532915,RELIGARE ENTERPRISES LTD.,RELIGARE
532916,BARAK VALLEY CEMENTS LTD.,BVCL
532918,RATHI BARS LTD.,RATHIBAR
532921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,ADANIPORTS
532922,Edelweiss Financial Services Ltd.,EDELWEISS
532923,Renaissance Global Ltd,RGL
532924,KOLTE-PATIL DEVELOPERS LTD.,KOLTEPATIL
532925,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,KAUSHALYA
532926,Jyothy Labs Ltd,JYOTHYLAB
532927,ECLERX SERVICES LTD.,ECLERX
532928,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,TARIL
532929,BRIGADE ENTERPRISES LTD.,BRIGADE
532930,BGR ENERGY SYSTEMS LTD.,BGRENERGY
532931,BURNPUR CEMENT LTD.,BURNPUR
532932,MANAKSIA LTD.,MANAKSIA
532933,PORWAL AUTO COMPONENTS LTD.,PORWAL
